#{"t_start": 1603650677.3055604, "env_id": "CarlaGymEnv-v5522"}
r,l,t
-39.911736,6,14938.589861
-9.845911,2,14941.474283
3.04636,11,14965.342742
2.104775,3,14970.89359
-5.789858,6,14982.992921
5.668324,3,14988.073626
21.85826,9,15006.43977
-15.271917,5,15016.246582
-2.750831,2,15019.384147
-9.068372,2,15022.810844
-14.826563,8,15039.392355
-0.469671,4,15046.537955
-9.389664,2,15049.465042
-9.221013,4,15057.312039
3.35089,5,15066.578239
3.917804,12,15091.40783
-13.750069,15,15124.883264
4.573814,6,15137.165809
-7.888598,5,15147.477071
7.132636,6,15158.711795
9.397284,3,15164.367412
7.223507,3,15169.607361
-9.286003,2,15172.775045
0.143224,4,15179.949649
-8.237809,3,15185.224041
-25.679398,9,15205.481291
122.281636,13,15231.93278
-19.227078,4,15239.615104
-4.502136,2,15243.658463
24.648877,6,15255.445919
-8.415923,3,15261.182278
-9.723405,3,15266.382318
-6.367696,2,15269.277535
-7.47487,2,15272.301085
-9.920448,2,15275.685923
97.253544,14,15305.315799
-9.590242,3,15310.894817
-9.788195,3,15316.595121
0.340358,14,15347.150839
-7.815172,3,15352.601908
-3.235494,3,15357.682505
12.493929,6,15369.856665
-8.651314,5,15380.118048
-9.010032,3,15385.40943
-5.438794,5,15395.428989
-19.546172,12,15422.718369
-2.129488,5,15433.042721
-9.868392,2,15435.994026
7.82475,5,15445.890348
